id,semantic_groups,preflabel,synonyms,description,name
WBPhenotype:0002405,DISO,pheromone behavioral response variant,NA,NA,pheromone behavioral response variant
ENSEMBL:ENSBTAG00000034182,ORTH,LOC782966,NA,NA,LOC782966
MONARCH:APO_0000081APO_0000003,GENO,killer toxin resistance:decreased,NA,NA,killer toxin resistance:decreased
HP:0004408,DISO,Abnormality of the sense of smell,NA,NA,Abnormality of the sense of smell
MP:0008459,DISO,abnormal circulating pancreatic peptide level,NA,NA,abnormal circulating pancreatic peptide level
WBPhenotype:0001260,DISO,oocyte morphology variant,NA,NA,oocyte morphology variant
ZP:0008073,DISO,"M band skeletal muscle cell disorganized, abnormal",NA,NA,"M band skeletal muscle cell disorganized, abnormal"
MP:0006379,DISO,abnormal spermatocyte morphology,NA,NA,abnormal spermatocyte morphology
HP:0000319,DISO,Smooth philtrum,NA,NA,Smooth philtrum
ZP:0002682,DISO,"pharyngeal arch cartilage malformed, abnormal",NA,NA,"pharyngeal arch cartilage malformed, abnormal"
WBPhenotype:0001936,DISO,resistant to protein aggregation induced paralysis,NA,NA,resistant to protein aggregation induced paralysis
MP:0010948,DISO,abnormal double-strand DNA break repair,NA,NA,abnormal double-strand DNA break repair
HP:0003687,DISO,Centrally nucleated skeletal muscle fibers,NA,NA,Centrally nucleated skeletal muscle fibers
MP:0004056,DISO,abnormal myocardium compact layer morphology,NA,NA,abnormal myocardium compact layer morphology
MP:0003998,DISO,decreased thermal nociceptive threshold,NA,NA,decreased thermal nociceptive threshold
MONARCH:APO_0000225APO_0000004,GENO,mitotic recombination:increased,NA,NA,mitotic recombination:increased
MP:0012129,DISO,failure of blastocyst formation,NA,NA,failure of blastocyst formation
MGI:5429554,ORTH,Tg(YAC128)53Hay [B6.FVB-Tg(YAC128)53Hay],NA,NA,Tg(YAC128)53Hay [B6.FVB-Tg(YAC128)53Hay]
ENSEMBL:ENSACAG00000004943,ORTH,ENSEMBL:ENSACAG00000004943,NA,NA,ENSEMBL:ENSACAG00000004943
Coriell:GM01168,GENO,NIGMS-GM01168,NA,NA,NIGMS-GM01168
WBPhenotype:0000306,DISO,transgene expression variant,NA,NA,transgene expression variant
MP:0000911,DISO,abnormal trigeminal motor nucleus morphology,NA,NA,abnormal trigeminal motor nucleus morphology
MP:0009776,DISO,decreased behavioral withdrawal response,NA,NA,decreased behavioral withdrawal response
MP:0009767,DISO,decreased sensitivity to xenobiotic induced morbidity/mortality,NA,NA,decreased sensitivity to xenobiotic induced morbidity/mortality
MP:0000805,DISO,abnormal visual cortex morphology,NA,NA,abnormal visual cortex morphology
WBPhenotype:0001972,DISO,germ cell compartment multinucleate,NA,NA,germ cell compartment multinucleate
MP:0008158,DISO,increased diameter of femur,NA,NA,increased diameter of femur
HP:0011002,DISO,Osteopetrosis,NA,NA,Osteopetrosis
MP:0002912,DISO,abnormal excitatory postsynaptic potential,NA,NA,abnormal excitatory postsynaptic potential
ENSEMBL:ENSBTAG00000046936,ORTH,ENSEMBL:ENSBTAG00000046936,NA,NA,ENSEMBL:ENSBTAG00000046936
ZP:0018231,DISO,"dorsal aorta decreased process quality blood vessel lumenization, abnormal",NA,NA,"dorsal aorta decreased process quality blood vessel lumenization, abnormal"
ENSEMBL:ENSMMUG00000018821,ORTH,ENSEMBL:ENSMMUG00000018821,NA,NA,ENSEMBL:ENSMMUG00000018821
MONARCH:APO_0000041APO_0000003,GENO,sporulation:decreased,NA,NA,sporulation:decreased
ENSEMBL:ENSECAG00000012417,ORTH,ENSEMBL:ENSECAG00000012417,NA,NA,ENSEMBL:ENSECAG00000012417
ENSEMBL:ENSFCAG00000022374,ORTH,ENSEMBL:ENSFCAG00000022374,NA,NA,ENSEMBL:ENSFCAG00000022374
HP:0001909,DISO,Leukemia,NA,NA,Leukemia
FBcv:0000404,DISO,abnormal smell perception,NA,NA,abnormal smell perception
ZP:0001275,DISO,"retina increased occurrence cell death, abnormal",NA,NA,"retina increased occurrence cell death, abnormal"
ENSEMBL:ENSMODG00000013364,ORTH,ENSEMBL:ENSMODG00000013364,NA,NA,ENSEMBL:ENSMODG00000013364
MONARCH:APO_0000075APO_0000003,GENO,endocytosis:decreased,NA,NA,endocytosis:decreased
MP:0001212,DISO,skin lesions,NA,NA,skin lesions
MP:0009278,DISO,abnormal bone marrow cell physiology,NA,NA,abnormal bone marrow cell physiology
MONARCH:APO_0000033APO_0000003,GENO,cell fusion:decreased,NA,NA,cell fusion:decreased
ZP:0001262,DISO,"thigmotaxis disrupted, abnormal",NA,NA,"thigmotaxis disrupted, abnormal"
dictyBase:DDB_G0270412,GENO,DDB0191041,NA,NA,DDB0191041
MGI:5432177,ORTH,Gt(ROSA)26Sor<tm49(HTT)Arte>/Gt(ROSA)26Sor<+> [Not Specified],NA,NA,Gt(ROSA)26Sor<tm49(HTT)Arte>/Gt(ROSA)26Sor<+> [Not Specified]
HP:0002317,DISO,Unsteady gait,NA,NA,Unsteady gait
ZP:0007593,DISO,"T-tubule fast muscle cell unlumenized, abnormal",NA,NA,"T-tubule fast muscle cell unlumenized, abnormal"
MP:0002801,DISO,abnormal long term object recognition memory,NA,NA,abnormal long term object recognition memory
dictyBase:DDB_G0290359,GENO,DDB0219543,NA,NA,DDB0219543
MP:0000267,DISO,abnormal heart development,NA,NA,abnormal heart development
MP:0011003,DISO,reduced AMPA-mediated synaptic currents,NA,NA,reduced AMPA-mediated synaptic currents
HP:0000612,DISO,Iris coloboma,NA,NA,Iris coloboma
WBPhenotype:0002059,DISO,pore forming toxin hypersensitive,NA,NA,pore forming toxin hypersensitive
MONARCH:APO_0000212APO_0000002,GENO,bud morphology:abnormal,NA,NA,bud morphology:abnormal
WBPhenotype:0002535,DISO,dye filling defect,NA,NA,dye filling defect
MP:0003984,DISO,embryonic growth retardation,NA,NA,embryonic growth retardation
ZP:0011354,DISO,"retinal ganglion cell decreased process quality neuron remodeling, abnormal",NA,NA,"retinal ganglion cell decreased process quality neuron remodeling, abnormal"
MP:0005458,DISO,increased percent body fat/body weight,NA,NA,increased percent body fat/body weight
ENSEMBL:ENSOANG00000000714,ORTH,ENSEMBL:ENSOANG00000000714,NA,NA,ENSEMBL:ENSOANG00000000714
ZP:0137439,DISO,"histone modification disrupted, abnormal",NA,NA,"histone modification disrupted, abnormal"
WBPhenotype:0001384,DISO,fertility reduced,NA,NA,fertility reduced
HP:0002023,DISO,Anal atresia,NA,NA,Anal atresia
ZP:0019663,DISO,"ethmoid cartilage decreased amount, abnormal",NA,NA,"ethmoid cartilage decreased amount, abnormal"
MP:0003312,DISO,abnormal locomotor coordination,NA,NA,abnormal locomotor coordination
MGI:2177756,ORTH,Htt<tm1Detl>,NA,NA,Htt<tm1Detl>
WBPhenotype:0001585,DISO,asymmetric cell division variant,NA,NA,asymmetric cell division variant
MP:0008140,DISO,podocyte foot process effacement,NA,NA,podocyte foot process effacement
MP:0013241,DISO,embryo tissue necrosis,NA,NA,embryo tissue necrosis
MP:0003062,DISO,abnormal coping response,NA,NA,abnormal coping response
Coriell:GM04477,GENO,NIGMS-GM04477,NA,NA,NIGMS-GM04477
SGD:S000001069,ORTH,RPN1,NA,NA,RPN1
MP:0009400,DISO,decreased skeletal muscle fiber size,NA,NA,decreased skeletal muscle fiber size
HP:0010794,DISO,Impaired visuospatial constructive cognition,NA,NA,Impaired visuospatial constructive cognition
HP:0005280,DISO,Depressed nasal bridge,NA,NA,Depressed nasal bridge
MP:0008414,DISO,abnormal spatial reference memory,NA,NA,abnormal spatial reference memory
MP:0001488,DISO,increased startle reflex,NA,NA,increased startle reflex
MONARCH:APO_0000120APO_0000002,GENO,actin cytoskeleton morphology:abnormal,NA,NA,actin cytoskeleton morphology:abnormal
Coriell:GM01061,GENO,NIGMS-GM01061,NA,NA,NIGMS-GM01061
ZP:0003999,DISO,"brain degeneration, abnormal",NA,NA,"brain degeneration, abnormal"
WBPhenotype:0001751,DISO,organism hypertonic lethality increased,NA,NA,organism hypertonic lethality increased
MP:0004000,DISO,impaired passive avoidance behavior,NA,NA,impaired passive avoidance behavior
Coriell:GM04208,GENO,NIGMS-GM04208,NA,NA,NIGMS-GM04208
WBPhenotype:0000045,DISO,developmental delay postembryonic,NA,NA,developmental delay postembryonic
ZP:0003210,DISO,"whole organism decreased mobility, abnormal",NA,NA,"whole organism decreased mobility, abnormal"
WBPhenotype:0001806,DISO,protein stabilization variant,NA,NA,protein stabilization variant
WBPhenotype:0001577,DISO,mitochondria alignment variant,NA,NA,mitochondria alignment variant
MP:0013762,DISO,abnormal effector T cell number,NA,NA,abnormal effector T cell number
MP:0006038,DISO,increased mitochondrial fission,NA,NA,increased mitochondrial fission
ENSEMBL:ENSPTRG00000051132,ORTH,ENSEMBL:ENSPTRG00000051132,NA,NA,ENSEMBL:ENSPTRG00000051132
ZP:0137372,DISO,"cell midbrain hindbrain boundary constriction increased length, abnormal",NA,NA,"cell midbrain hindbrain boundary constriction increased length, abnormal"
ENSEMBL:ENSMMUG00000020410,ORTH,ENSEMBL:ENSMMUG00000020410,NA,NA,ENSEMBL:ENSMMUG00000020410
WBPhenotype:0002320,DISO,reversal variant,NA,NA,reversal variant
MONARCH:APO_0000271APO_0000004,GENO,RNA modification:increased,NA,NA,RNA modification:increased
Coriell:GM04866,GENO,NIGMS-GM04866,NA,NA,NIGMS-GM04866
dbSNPIndividual:21199,GENO,46;XX/47;XX;+12;47;XX;+12[13]/46;XX[37] [GM02166],NA,NA,46;XX/47;XX;+12;47;XX;+12[13]/46;XX[37] [GM02166]
MP:0012515,DISO,abnormal heart apex morphology,NA,NA,abnormal heart apex morphology
Coriell:GM05534,GENO,NIGMS-GM05534,NA,NA,NIGMS-GM05534
FBcv:0000449,DISO,abnormal planar polarity,NA,NA,abnormal planar polarity
MONARCH:APO_0000309APO_0000005,GENO,respiratory growth:absent,NA,NA,respiratory growth:absent
HP:0010827,DISO,Abnormality of the seventh cranial nerve,NA,NA,Abnormality of the seventh cranial nerve
ZP:0019207,DISO,"central nervous system increased occurrence apoptotic process, abnormal",NA,NA,"central nervous system increased occurrence apoptotic process, abnormal"
WBPhenotype:0001908,DISO,ventral closure defective,NA,NA,ventral closure defective
MP:0006319,DISO,abnormal epididymal fat pad morphology,NA,NA,abnormal epididymal fat pad morphology
ZP:0003998,DISO,"cerebellum disorganized, abnormal",NA,NA,"cerebellum disorganized, abnormal"
MP:0000596,DISO,abnormal liver development,NA,NA,abnormal liver development
MONARCH:APO_0000303APO_0000002,GENO,endomembrane system morphology:abnormal,NA,NA,endomembrane system morphology:abnormal
HP:0003758,DISO,Reduced subcutaneous adipose tissue,NA,NA,Reduced subcutaneous adipose tissue
ZP:0010096,DISO,"ceratohyal cartilage curved caudal, abnormal",NA,NA,"ceratohyal cartilage curved caudal, abnormal"
MP:0009797,DISO,abnormal mismatch repair,NA,NA,abnormal mismatch repair
WBPhenotype:0000925,DISO,sex muscle morphology variant,NA,NA,sex muscle morphology variant
MP:0004527,DISO,abnormal outer hair cell stereociliary bundle morphology,NA,NA,abnormal outer hair cell stereociliary bundle morphology
EFO:0004308,GENO,leukocyte count,NA,NA,leukocyte count
MP:0001183,DISO,overexpanded pulmonary alveoli,NA,NA,overexpanded pulmonary alveoli
ZP:0011673,DISO,"adductor mandibulae decreased thickness, abnormal",NA,NA,"adductor mandibulae decreased thickness, abnormal"
HP:0003107,DISO,Abnormal circulating cholesterol concentration,NA,NA,Abnormal circulating cholesterol concentration
ZP:0003637,DISO,"whole organism deformed, abnormal",NA,NA,"whole organism deformed, abnormal"
MP:0001510,DISO,abnormal coat appearance,NA,NA,abnormal coat appearance
ZP:0104637,DISO,"involuntary skeletal muscle contraction decreased occurrence, abnormal",NA,NA,"involuntary skeletal muscle contraction decreased occurrence, abnormal"
MGI:5441508,ORTH,Tg(HDexon1)61Gpb [involves: C57BL/6 * C57BL/6J * CBA],NA,NA,Tg(HDexon1)61Gpb [involves: C57BL/6 * C57BL/6J * CBA]
ZP:0022720,DISO,"feeding behavior process quality, abnormal",NA,NA,"feeding behavior process quality, abnormal"
HP:0000054,DISO,Micropenis,NA,NA,Micropenis
MP:0003460,DISO,decreased fear-related response,NA,NA,decreased fear-related response
MGI:5466506,ORTH,Zdhhc13<Gt(AC0492)Wtsi>/Zdhhc13<Gt(AC0492)Wtsi> [FVB.129P2-Zdhhc13<Gt(AC0492)Wtsi>],NA,NA,Zdhhc13<Gt(AC0492)Wtsi>/Zdhhc13<Gt(AC0492)Wtsi> [FVB.129P2-Zdhhc13<Gt(AC0492)Wtsi>]
MP:0002804,DISO,abnormal motor learning,NA,NA,abnormal motor learning
MP:0001469,DISO,abnormal contextual conditioning behavior,NA,NA,abnormal contextual conditioning behavior
WBPhenotype:0001943,DISO,rachis wide,NA,NA,rachis wide
HP:0003117,DISO,Abnormal circulating hormone level,NA,NA,Abnormal circulating hormone level
WBPhenotype:0001418,DISO,organism hypersensitive desiccation,NA,NA,organism hypersensitive desiccation
ENSEMBL:ENSSSCG00000000614,ORTH,GRIN2B,DEE27|EIEE27|GluN2B|MRD6|NMDAR2B|NR2B|NR3|hNR3,"This gene encodes a member of the N-methyl-D-aspartate (NMDA) receptor family within the ionotropic glutamate receptor superfamily. The encoded protein is a subunit of the NMDA receptor ion channel which acts as an agonist binding site for glutamate. The NMDA receptors mediate a slow calcium-permeable component of excitatory synaptic transmission in the central nervous system. The NMDA receptors are heterotetramers of seven genetically encoded, differentially expressed subunits including NR1 (GRIN1), NR2 (GRIN2A, GRIN2B, GRIN2C, or GRIN2D) and NR3 (GRIN3A or GRIN3B). The early expression of this gene in development suggests a role in brain development, circuit formation, synaptic plasticity, and cellular migration and differentiation. Naturally occurring mutations within this gene are associated with neurodevelopmental disorders including autism spectrum disorder, attention deficit hyperactivity disorder, epilepsy, and schizophrenia. [provided by RefSeq, Aug 2017].",glutamate ionotropic receptor NMDA type subunit 2B
HP:0009916,DISO,Anisocoria,NA,NA,Anisocoria
HP:0003196,DISO,Short nose,NA,NA,Short nose
Coriell:GM01083,GENO,NIGMS-GM01083,NA,NA,NIGMS-GM01083
dbSNP:rs362272,GENO,rs362272-?,NA,NA,rs362272-?
EFO:0007864,GENO,sulfate measurement,NA,NA,sulfate measurement
ZP:0000220,DISO,"post-vent region morphology, abnormal",NA,NA,"post-vent region morphology, abnormal"
ENSEMBL:ENSOANG00000038541,ORTH,ENSEMBL:ENSOANG00000038541,NA,NA,ENSEMBL:ENSOANG00000038541
dictyBase:DDB_G0270344,GENO,DDB0190983,NA,NA,DDB0190983
ZP:0013173,DISO,"visual behavior process quality, abnormal",NA,NA,"visual behavior process quality, abnormal"
MGI:5564936,ORTH,Emx1<tm1(cre)Ito>/Emx1<+>; Rgs9<tm1(cre)Yql>/Rgs9<+>; Tg(HTT*97Q)IXwy [involves: 129P2/OlaHsd * FVB],NA,NA,Emx1<tm1(cre)Ito>/Emx1<+>; Rgs9<tm1(cre)Yql>/Rgs9<+>; Tg(HTT*97Q)IXwy [involves: 129P2/OlaHsd * FVB]
MP:0009754,DISO,enhanced behavioral response to cocaine,NA,NA,enhanced behavioral response to cocaine
ENSEMBL:ENSPTRG00000021273,ORTH,ENSEMBL:ENSPTRG00000021273,NA,NA,ENSEMBL:ENSPTRG00000021273
ENSEMBL:ENSBTAG00000020441,ORTH,ENSEMBL:ENSBTAG00000020441,NA,NA,ENSEMBL:ENSBTAG00000020441
ZP:0003477,DISO,"heart primordium decreased width, abnormal",NA,NA,"heart primordium decreased width, abnormal"
EnsemblGenome:AT5G19770,ORTH,EnsemblGenome:AT5G19770,NA,NA,EnsemblGenome:AT5G19770
MP:0003545,DISO,increased alcohol consumption,NA,NA,increased alcohol consumption
dictyBase:DDB_G0283755,GENO,arpC,NA,NA,arpC
ZP:0012679,DISO,"swimming behavior increased duration, abnormal",NA,NA,"swimming behavior increased duration, abnormal"
dbSNP:rs7685686,GENO,rs7685686-A,NA,NA,rs7685686-A
MP:0000245,DISO,abnormal erythropoiesis,NA,NA,abnormal erythropoiesis
MP:0002942,DISO,decreased circulating alanine transaminase level,NA,NA,decreased circulating alanine transaminase level
MONARCH:APO_0000047APO_0000004,GENO,transposable element transposition:increased,NA,NA,transposable element transposition:increased
MP:0005292,DISO,improved glucose tolerance,NA,NA,improved glucose tolerance
ENSEMBL:ENSMODG00000051501,ORTH,ENSEMBL:ENSMODG00000051501,NA,NA,ENSEMBL:ENSMODG00000051501
MP:0006057,DISO,decreased vascular endothelial cell number,NA,NA,decreased vascular endothelial cell number
MP:0010488,DISO,abnormal left subclavian artery morphology,NA,NA,abnormal left subclavian artery morphology
MP:0004979,DISO,abnormal neuronal precursor cell number,NA,NA,abnormal neuronal precursor cell number
WBPhenotype:0000673,DISO,brood size variant,NA,NA,brood size variant
MONARCH:APO_0000205APO_0000003,GENO,ionic stress resistance:decreased,NA,NA,ionic stress resistance:decreased
FBcv:0006001,DISO,increased fecundity,NA,NA,increased fecundity
Coriell:GM01187,GENO,NIGMS-GM01187,NA,NA,NIGMS-GM01187
ZP:0001543,DISO,"cardiac muscle cell decreased size, abnormal",NA,NA,"cardiac muscle cell decreased size, abnormal"
ENSEMBL:ENSG00000250424,ORTH,AC004691.2,NA,NA,AC004691.2
MONARCH:APO_0000254APO_0000002,GENO,cell cycle progression in G2 phase:abnormal,NA,NA,cell cycle progression in G2 phase:abnormal
Coriell:GM02146,GENO,NIGMS-GM02146,NA,NA,NIGMS-GM02146
MP:0009118,DISO,increased white fat cell size,NA,NA,increased white fat cell size
MP:0002216,DISO,abnormal seminiferous tubule morphology,NA,NA,abnormal seminiferous tubule morphology
WBPhenotype:0001639,DISO,roaming reduced,NA,NA,roaming reduced
MP:0010219,DISO,increased T-helper 17 cell number,NA,NA,increased T-helper 17 cell number
HP:0025487,DISO,Abnormality of bladder morphology,NA,NA,Abnormality of bladder morphology
RGD:6489991,ORTH,Hoxc11,NA,NA,Hoxc11
ZP:0003660,DISO,"axon motor neuron truncated, abnormal",NA,NA,"axon motor neuron truncated, abnormal"
MP:0009763,DISO,increased sensitivity to induced morbidity/mortality,NA,NA,increased sensitivity to induced morbidity/mortality
MP:0001489,DISO,decreased startle reflex,NA,NA,decreased startle reflex
ZP:0017146,DISO,"neural crest cell fate specification disrupted, abnormal",NA,NA,"neural crest cell fate specification disrupted, abnormal"
HP:0005237,DISO,Degenerative liver disease,NA,NA,Degenerative liver disease
WBPhenotype:0001012,DISO,organism pathogen response variant,NA,NA,organism pathogen response variant
ENSEMBL:ENSPTRG00000015854,ORTH,ENSEMBL:ENSPTRG00000015854,NA,NA,ENSEMBL:ENSPTRG00000015854
MP:0002451,DISO,abnormal macrophage physiology,NA,NA,abnormal macrophage physiology
MONARCH:APO_0000081APO_0000004,GENO,killer toxin resistance:increased,NA,NA,killer toxin resistance:increased
HP:0011448,DISO,Ankle clonus,NA,NA,Ankle clonus
ZP:0013553,DISO,"gonad development process quality, abnormal",NA,NA,"gonad development process quality, abnormal"
FBcv:0000428,DISO,abnormal cell size,NA,NA,abnormal cell size
MP:0010763,DISO,abnormal hematopoietic stem cell physiology,NA,NA,abnormal hematopoietic stem cell physiology
MP:0002885,DISO,abnormal AMPA-mediated synaptic currents,NA,NA,abnormal AMPA-mediated synaptic currents
WBPhenotype:0000481,DISO,negative chemotaxis variant,NA,NA,negative chemotaxis variant
MGI:5298847,ORTH,Tg(YAC72)2511Hay [involves: FVB/N],NA,NA,Tg(YAC72)2511Hay [involves: FVB/N]
MP:0002654,DISO,spongiform encephalopathy,NA,NA,spongiform encephalopathy
HP:0010663,DISO,Abnormality of thalamus morphology,NA,NA,Abnormality of thalamus morphology
WBPhenotype:0000464,DISO,oxygen response variant,NA,NA,oxygen response variant
WBPhenotype:0004016,DISO,dauer nictation behavior variant,NA,NA,dauer nictation behavior variant
ENSEMBL:ENSOANG00000040570,ORTH,ENSEMBL:ENSOANG00000040570,NA,NA,ENSEMBL:ENSOANG00000040570
ZP:0004039,DISO,"endocardial cushion quality, abnormal",NA,NA,"endocardial cushion quality, abnormal"
MP:0014077,DISO,ectopic Paneth cells,NA,NA,ectopic Paneth cells
ZP:0002086,DISO,"erythrocyte differentiation disrupted, abnormal",NA,NA,"erythrocyte differentiation disrupted, abnormal"
MONARCH:APO_0000266APO_0000246,GENO,cell cycle progression in S phase:increased rate,NA,NA,cell cycle progression in S phase:increased rate
WBPhenotype:0002188,DISO,male somatic gonad development variant,NA,NA,male somatic gonad development variant
FBcv:0000359,DISO,decreased cell number,NA,NA,decreased cell number
MP:0008083,DISO,decreased single-positive T cell number,NA,NA,decreased single-positive T cell number
MP:0008512,DISO,disorganized retinal inner nuclear layer,NA,NA,disorganized retinal inner nuclear layer
WBPhenotype:0002569,DISO,hypodermis development variant,NA,NA,hypodermis development variant
